SummaryNodes,SummaryEdges,NodeThreshold,EdgeThreshold,Objective,TestObjective
307,11518,7295,42395,363.7195,150.6982
308,11555,7295,42395,362.9569,150.6805
309,11616,7295,42395,362.8832,150.6805
310,11633,7295,42395,362.8295,150.6774
311,11638,7295,42395,362.5854,150.6771
312,11656,7295,42395,362.5667,150.6694
313,11725,7295,42395,361.9904,150.6212
314,11739,7295,42395,361.6782,150.6197
315,11804,7295,42395,361.6350,150.6148
316,11810,7295,42395,361.4728,150.6147
317,11819,7295,42395,361.4598,150.6147
318,11872,7295,42395,361.2678,150.6124
319,11896,7295,42395,361.2169,150.6124
320,11977,7295,42395,360.3292,150.5820
321,11982,7295,42395,360.2252,150.5820
322,12008,7295,42395,360.2095,150.5803
323,12030,7295,42395,360.1977,150.5779
324,12041,7295,42395,360.1595,150.5778
325,12046,7295,42395,360.0602,150.5777
326,12066,7295,42395,359.8492,150.5772
327,12178,7295,42395,359.6102,150.4711
328,12196,7295,42395,358.2376,150.4703
329,12215,7295,42395,358.1473,150.4696
330,12235,7295,42395,356.6405,150.4690
331,12264,7295,42395,355.9658,150.4368
332,12268,7295,42395,355.8066,150.4364
333,12284,7295,42395,355.6138,150.4360
334,12313,7295,42395,355.4044,150.4198
335,12329,7295,42395,355.3194,150.4198
336,12336,7295,42395,355.1750,150.4194
337,12345,7295,42395,354.1584,150.4143
338,12415,7295,42395,352.6977,150.4105
339,12435,7295,42395,352.5649,150.3127
340,12565,7295,42395,352.4859,150.3081
341,12646,7295,42395,352.3633,150.3034
342,12665,7295,42395,352.1820,150.3019
343,12674,7295,42395,351.0556,150.3003
344,12707,7295,42395,350.9830,150.2977
345,12773,7295,42395,350.9569,150.2970
346,12794,7295,42395,350.8859,150.2954
347,12797,7295,42395,349.8269,150.2954
348,12835,7295,42395,349.7942,150.2942
349,12838,7295,42395,349.5915,150.2942
350,12855,7295,42395,349.5875,150.2933
351,12885,7295,42395,349.4922,150.2903
352,12903,7295,42395,349.3389,150.2901
353,12929,7295,42395,347.5790,149.6739
354,12938,7295,42395,347.0085,149.6734
355,12946,7295,42395,346.7667,149.6734
356,12977,7295,42395,346.7378,149.6720
357,12990,7295,42395,346.4251,149.6718
358,13014,7295,42395,345.9093,149.6703
359,13025,7295,42395,345.6109,149.6685
360,13071,7295,42395,345.3131,149.3356
361,13122,7295,42395,344.7840,149.3291
362,13132,7295,42395,344.7452,149.3046
363,13132,7295,42395,344.0785,149.3046
364,13158,7295,42395,338.6334,149.3046
365,13173,7295,42395,338.2453,149.3042
366,13241,7295,42395,337.7519,149.2904
367,13268,7295,42395,337.6336,149.2899
368,13274,7295,42395,335.2151,149.2898
369,13318,7295,42395,335.1907,149.2565
370,13322,7295,42395,334.6196,149.2562
371,13340,7295,42395,334.5575,149.2562
372,13373,7295,42395,333.8636,149.2560
373,13469,7295,42395,333.2752,148.9910
374,13499,7295,42395,333.1717,148.9877
375,13502,7295,42395,333.1500,148.9877
376,13506,7295,42395,332.9821,148.9871
377,13519,7295,42395,328.4715,148.9869
378,13530,7295,42395,328.4582,148.9865
379,13567,7295,42395,328.2849,146.3089
380,13628,7295,42395,326.5884,146.2996
381,13640,7295,42395,326.4300,146.2986
382,13742,7295,42395,326.0286,146.2986
383,13750,7295,42395,326.0122,146.2950
384,13816,7295,42395,324.1344,146.2938
385,13909,7295,42395,323.9852,146.2938
386,13990,7295,42395,323.6926,146.2726
387,14137,7295,42395,323.3636,146.2054
388,14163,7295,42395,323.1932,146.2034
389,14245,7295,42395,323.0325,146.1937
390,14258,7295,42395,322.7293,146.1860
391,14272,7295,42395,322.6657,146.1855
392,14307,7295,42395,322.5484,146.1505
393,14308,7295,42395,321.4525,146.1505
394,14313,7295,42395,321.1021,146.1498
395,14317,7295,42395,320.6013,146.1498
396,14336,7295,42395,319.6902,146.1498
397,14356,7295,42395,319.6902,146.1487
398,14365,7295,42395,319.5818,146.1486
399,14388,7295,42395,319.5232,146.1459
400,14389,7295,42395,318.8107,146.1459
401,14394,7295,42395,317.9079,146.1459
402,14396,7295,42395,317.2196,146.1457
403,14419,7295,42395,317.0269,146.1448
404,14430,7295,42395,316.7406,146.1448
405,14451,7295,42395,316.5147,146.1436
406,14460,7295,42395,315.9216,146.1435
407,14484,7295,42395,315.8349,146.1423
408,14499,7295,42395,315.7215,146.1410
409,14598,7295,42395,314.5452,146.1066
410,14604,7295,42395,312.1352,146.1065
411,14609,7295,42395,312.0266,146.1057
412,14612,7295,42395,310.6950,146.1057
413,14620,7295,42395,310.3628,146.1057
414,14625,7295,42395,310.2961,146.1016
415,14631,7295,42395,309.3462,146.1014
416,14647,7295,42395,309.0917,146.1002
417,14650,7295,42395,309.0601,146.0997
418,14653,7295,42395,308.7596,146.0996
419,14680,7295,42395,308.1697,146.0989
420,14683,7295,42395,305.6035,146.0989
421,14716,7295,42395,305.3446,146.0929
422,14737,7295,42395,305.2029,146.0927
423,14738,7295,42395,305.0493,146.0925
424,14789,7295,42395,304.8796,146.0727
425,14793,7295,42395,304.6682,146.0725
426,14861,7295,42395,302.0074,146.0685
427,14886,7295,42395,301.8245,146.0483
428,14891,7295,42395,301.7280,146.0481
429,14919,7295,42395,301.6068,146.0398
430,14928,7295,42395,301.5313,146.0397
431,14941,7295,42395,301.4316,146.0395
432,14967,7295,42395,298.8840,146.0395
433,15162,7295,42395,298.4286,146.0147
434,15174,7295,42395,298.2288,146.0145
435,15186,7295,42395,298.0790,138.7216
436,15274,7295,42395,297.7186,138.7216
437,15310,7295,42395,297.6203,138.7176
438,15336,7295,42395,297.1288,138.7134
439,15345,7295,42395,295.7404,138.7117
440,15363,7295,42395,293.6850,138.7110
441,15371,7295,42395,293.6268,138.7110
442,15404,7295,42395,293.0011,138.7046
443,15411,7295,42395,292.2907,138.7046
444,15416,7295,42395,292.2362,138.7044
445,15428,7295,42395,292.0369,138.7044
446,15584,7295,42395,291.9658,138.4652
447,15629,7295,42395,291.7789,138.4340
448,15654,7295,42395,291.6626,138.4327
449,15661,7295,42395,285.6087,138.4307
450,15678,7295,42395,285.5820,138.3724
451,15696,7295,42395,280.6815,138.3724
452,15716,7295,42395,280.5632,138.3718
453,15733,7295,42395,280.4417,138.3718
454,15757,7295,42395,280.1093,138.3705
455,15785,7295,42395,279.3657,136.4567
456,15798,7295,42395,279.1208,136.4534
457,15805,7295,42395,279.0408,136.4532
458,15812,7295,42395,278.9631,136.4507
459,15816,7295,42395,278.9119,136.4500
460,15832,7295,42395,278.8340,136.4500
461,15914,7295,42395,278.7378,136.4499
462,15919,7295,42395,278.1349,136.4484
463,15924,7295,42395,276.1723,136.4472
464,15926,7295,42395,276.1234,136.4469
465,15992,7295,42395,276.0227,136.4368
466,16020,7295,42395,275.5099,136.4355
467,16033,7295,42395,275.2790,136.4304
468,16279,7295,42395,275.1793,136.4304
469,16354,7295,42395,270.9659,135.8201
470,16359,7295,42395,265.2189,135.8188
471,16439,7295,42395,265.1948,135.7980
472,16490,7295,42395,264.3467,131.3983
473,16522,7295,42395,263.4752,131.3983
474,16538,7295,42395,263.1768,131.3899
475,16545,7295,42395,262.9972,131.3888
476,16564,7295,42395,262.8649,131.3837
477,16585,7295,42395,262.7058,130.5120
478,16639,7295,42395,262.5794,130.4986
479,16648,7295,42395,262.1069,122.9695
480,16680,7295,42395,262.0145,122.9057
481,16686,7295,42395,261.8178,122.8823
482,16763,7295,42395,257.9731,122.8755
483,16806,7295,42395,257.6076,121.5700
484,16811,7295,42395,257.4061,121.5698
485,16813,7295,42395,257.3372,121.5695
486,16823,7295,42395,256.9427,121.5437
487,16842,7295,42395,256.7600,121.5375
488,16846,7295,42395,256.4359,121.5374
489,16871,7295,42395,256.3353,121.5094
490,16884,7295,42395,256.0336,121.3775
491,16912,7295,42395,254.4079,121.2998
492,16920,7295,42395,253.8763,121.2995
493,16937,7295,42395,253.7014,121.1559
494,16952,7295,42395,253.2269,121.1247
495,16975,7295,42395,253.0120,121.1244
496,16986,7295,42395,251.8989,121.1233
497,16992,7295,42395,251.7687,121.1230
498,16997,7295,42395,251.5332,121.1230
499,17004,7295,42395,251.5012,121.1230
500,17015,7295,42395,251.3506,121.1224
501,17027,7295,42395,250.9614,121.1173
502,17037,7295,42395,250.0165,116.4171
503,17087,7295,42395,248.7884,113.4871
504,17098,7295,42395,248.3306,113.4624
505,17103,7295,42395,248.2321,112.8931
506,17108,7295,42395,246.9387,112.8931
507,17121,7295,42395,246.8685,112.8929
508,17132,7295,42395,246.7956,112.8929
509,17154,7295,42395,246.7171,112.8913
510,17164,7295,42395,246.4757,112.8907
511,17173,7295,42395,246.3888,112.8904
512,17177,7295,42395,246.2989,112.8904
513,17196,7295,42395,246.1006,112.8883
514,17201,7295,42395,245.7788,112.8883
515,17208,7295,42395,245.6916,112.8883
516,17242,7295,42395,244.9722,112.8746
517,17279,7295,42395,244.5638,112.7622
518,17317,7295,42395,244.4304,112.7463
519,17339,7295,42395,243.1173,112.7463
520,17351,7295,42395,241.9270,112.7460
521,17357,7295,42395,241.6429,112.7457
522,17370,7295,42395,240.2650,112.7457
523,17382,7295,42395,239.8654,112.7425
524,17385,7295,42395,236.3103,112.7315
525,17401,7295,42395,235.5943,112.7303
526,17451,7295,42395,235.3071,109.5302
527,17473,7295,42395,234.6914,109.4215
528,17476,7295,42395,233.3732,109.4214
529,17485,7295,42395,233.1769,109.4201
530,17504,7295,42395,232.7239,109.4173
531,17545,7295,42395,232.4618,107.9449
532,17546,7295,42395,229.2312,104.5419
533,17566,7295,42395,228.5159,104.5419
534,17574,7295,42395,228.1176,104.5419
535,17587,7295,42395,228.1131,104.5418
536,17591,7295,42395,228.0610,104.5326
537,17600,7295,42395,226.0009,104.5183
538,17618,7295,42395,225.9431,104.4150
539,17630,7295,42395,224.2803,104.4150
540,17652,7295,42395,224.2687,104.4150
541,17702,7295,42395,224.2400,104.3849
542,17759,7295,42395,223.8754,104.3792
543,17790,7295,42395,223.2787,102.9289
544,17838,7295,42395,221.0379,101.2765
545,17841,7295,42395,220.4449,101.2751
546,17866,7295,42395,219.5719,101.2751
547,17875,7295,42395,219.5597,101.2751
548,17894,7295,42395,219.5558,101.2751
549,17916,7295,42395,219.5521,99.4312
550,17944,7295,42395,215.6711,99.4304
551,17956,7295,42395,215.5064,99.4204
552,17970,7295,42395,215.1001,99.4204
553,17987,7295,42395,214.2473,97.3278
554,18002,7295,42395,213.8059,97.3278
555,18002,7295,42395,213.4632,97.2302
556,18045,7295,42395,213.3735,96.9209
557,18049,7295,42395,212.7951,96.9209
558,18050,7295,42395,212.7562,96.9209
559,18067,7295,42395,212.3299,96.9183
560,18138,7295,42395,212.1528,96.9183
561,18143,7295,42395,211.9575,96.9156
562,18155,7295,42395,211.3949,96.9146
563,18185,7295,42395,211.0174,96.9081
564,18293,7295,42395,210.3231,96.9031
565,18297,7295,42395,209.5305,96.9020
566,18301,7295,42395,209.5180,96.9001
567,18340,7295,42395,209.0707,96.8527
568,18355,7295,42395,208.1569,96.5875
569,18386,7295,42395,207.0462,96.5875
570,18392,7295,42395,205.7486,96.5874
571,18397,7295,42395,203.4779,96.5874
572,18446,7295,42395,202.9366,96.5800
573,18490,7295,42395,202.8222,96.5790
574,18491,7295,42395,202.3098,96.5787
575,18506,7295,42395,201.8735,96.5756
576,18512,7295,42395,201.6505,96.5756
577,18517,7295,42395,201.1331,89.3318
578,18535,7295,42395,198.5616,88.6202
579,18566,7295,42395,198.0648,88.6180
580,18581,7295,42395,197.0571,88.6162
581,18640,7295,42395,197.0453,88.6122
