SummaryNodes,SummaryEdges,NodeThreshold,EdgeThreshold,Objective,TestObjective
660,21486,7295,42395,149.7297,96.8980
661,21498,7295,42395,149.3619,96.8973
662,21665,7295,42395,149.3462,96.8973
663,21780,7295,42395,145.9584,96.4212
664,21796,7295,42395,145.6415,96.4198
665,21840,7295,42395,145.6343,96.4198
666,21865,7295,42395,145.5859,96.4183
667,22024,7295,42395,145.5211,96.3218
668,22032,7295,42395,144.9888,96.3218
669,22036,7295,42395,143.9422,96.3218
670,22096,7295,42395,143.9381,96.3218
671,22101,7295,42395,143.6967,96.3218
672,22162,7295,42395,143.6926,96.3060
673,22177,7295,42395,142.3580,96.3055
674,22182,7295,42395,142.3446,96.3037
675,22188,7295,42395,142.2404,96.3009
676,22190,7295,42395,142.1043,96.3009
677,22197,7295,42395,142.1024,95.7798
678,22202,7295,42395,140.8305,95.7788
679,22207,7295,42395,140.4042,95.7788
680,22237,7295,42395,140.0565,95.7773
681,22262,7295,42395,140.0516,95.7759
682,22277,7295,42395,140.0456,95.7759
683,22304,7295,42395,139.5918,95.7759
684,22309,7295,42395,139.4815,95.7759
685,22314,7295,42395,139.4745,95.7737
686,22334,7295,42395,138.4322,95.7730
687,22336,7295,42395,138.4303,95.7716
688,22371,7295,42395,138.3701,95.7697
689,22403,7295,42395,138.3653,95.7624
690,22422,7295,42395,138.3067,95.7624
691,22447,7295,42395,138.2940,95.7539
692,22454,7295,42395,138.2309,95.7537
693,22533,7295,42395,137.6936,95.7461
694,22555,7295,42395,137.6399,95.7454
695,22660,7295,42395,137.6194,95.6553
696,22678,7295,42395,137.4040,95.6552
697,22693,7295,42395,137.4000,95.6549
698,22718,7295,42395,137.3970,95.6549
699,22725,7295,42395,137.3812,95.6531
700,22780,7295,42395,137.1031,95.6385
701,22864,7295,42395,136.6608,95.6134
702,22873,7295,42395,136.3774,95.6117
703,22932,7295,42395,136.0453,95.5452
704,22935,7295,42395,135.8576,95.5452
705,22961,7295,42395,134.9720,95.5451
706,22967,7295,42395,132.3920,95.5451
707,22980,7295,42395,127.4611,95.5448
708,23008,7295,42395,127.4586,95.5441
709,23047,7295,42395,127.4484,95.5411
710,23063,7295,42395,127.4194,95.5408
711,23110,7295,42395,127.4145,95.5375
712,23132,7295,42395,127.3853,95.5365
713,23168,7295,42395,127.3087,95.5189
714,23174,7295,42395,127.2768,95.5150
715,23232,7295,42395,127.0936,95.5146
716,23238,7295,42395,126.7294,95.5146
717,23251,7295,42395,126.6521,90.6914
718,23276,7295,42395,126.5714,90.6849
719,23289,7295,42395,126.5168,90.6845
720,23348,7295,42395,126.5137,90.6810
721,23362,7295,42395,126.3645,90.6806
722,23381,7295,42395,126.3258,90.6790
723,23387,7295,42395,126.2712,90.6784
724,23393,7295,42395,126.1316,90.6773
725,23405,7295,42395,126.1224,90.6762
726,23416,7295,42395,125.5565,90.6731
727,23420,7295,42395,125.2330,90.6316
728,23473,7295,42395,125.1921,90.5873
729,23479,7295,42395,124.6793,90.5831
730,23489,7295,42395,124.5632,90.5811
731,23495,7295,42395,124.5310,90.5797
732,23501,7295,42395,124.2479,90.5790
733,23523,7295,42395,124.0700,90.5790
734,23526,7295,42395,123.7181,90.5774
735,23549,7295,42395,123.0627,90.5767
736,23557,7295,42395,122.9530,90.5764
737,23570,7295,42395,122.6471,90.5764
738,23576,7295,42395,122.2198,90.5750
739,23585,7295,42395,122.1837,90.5750
740,23634,7295,42395,122.1552,90.5676
741,23642,7295,42395,122.0220,90.5668
742,23676,7295,42395,121.8453,90.5453
743,23693,7295,42395,120.9008,90.5452
744,23716,7295,42395,119.9052,90.5452
745,23730,7295,42395,119.7070,90.1163
746,23785,7295,42395,119.3479,90.1163
747,23793,7295,42395,119.0663,89.4317
748,23892,7295,42395,118.3820,89.4153
749,23916,7295,42395,117.9309,89.4104
750,23920,7295,42395,117.8962,89.4093
751,23930,7295,42395,117.2452,89.4093
752,23936,7295,42395,117.1780,89.4093
753,23971,7295,42395,117.1143,89.4093
754,23977,7295,42395,116.8770,89.4086
755,23986,7295,42395,115.9710,89.4079
756,24012,7295,42395,115.8364,89.4072
757,24038,7295,42395,115.6761,89.4066
758,24058,7295,42395,115.5081,89.4059
759,24060,7295,42395,115.3202,88.7771
760,24064,7295,42395,114.6909,88.7771
761,24077,7295,42395,114.3230,87.7948
762,24097,7295,42395,113.5693,87.7948
763,24109,7295,42395,113.3067,87.6407
764,24131,7295,42395,112.5804,87.6392
765,24321,7295,42395,112.4795,87.6392
766,24424,7295,42395,111.6335,87.6149
767,24431,7295,42395,111.1612,87.6139
768,24434,7295,42395,111.1502,87.6139
769,24437,7295,42395,110.9001,87.6134
770,24522,7295,42395,110.7824,87.5866
771,24533,7295,42395,110.6814,87.5838
772,24536,7295,42395,109.6790,87.5837
773,24548,7295,42395,109.5350,87.5831
774,24568,7295,42395,108.5146,87.5783
775,24584,7295,42395,108.1707,87.5750
776,24594,7295,42395,107.8746,86.7089
777,24597,7295,42395,107.0085,86.7089
778,24651,7295,42395,106.7619,86.7022
779,24680,7295,42395,106.5507,86.6490
780,24701,7295,42395,105.4822,86.6435
781,24802,7295,42395,105.4298,86.6321
782,24957,7295,42395,105.0647,86.5521
783,24984,7295,42395,104.8655,86.5487
784,24994,7295,42395,104.6770,86.5467
785,25005,7295,42395,104.0127,86.5343
786,25014,7295,42395,103.9395,86.5340
787,25020,7295,42395,103.7504,86.5340
788,25027,7295,42395,103.6990,86.5340
789,25031,7295,42395,101.9717,86.5340
790,25078,7295,42395,100.8384,86.5263
791,25083,7295,42395,100.6717,86.5239
792,25199,7295,42395,100.6111,86.5239
793,25272,7295,42395,100.3833,86.5229
794,25278,7295,42395,100.1204,86.5228
795,25285,7295,42395,99.9034,86.1852
796,25302,7295,42395,99.6707,86.1833
797,25314,7295,42395,99.6232,86.1833
798,25340,7295,42395,99.5449,86.1827
799,25345,7295,42395,99.5160,86.1817
800,25353,7295,42395,99.3687,86.1629
801,25363,7295,42395,99.2318,85.9124
802,25369,7295,42395,98.7891,85.9030
803,25386,7295,42395,98.7145,85.9023
804,25398,7295,42395,98.4735,85.9013
805,25414,7295,42395,98.2051,85.9013
806,25442,7295,42395,98.0488,85.8837
807,25449,7295,42395,98.0030,85.8837
808,25457,7295,42395,97.9182,85.8820
809,25476,7295,42395,97.6327,85.8806
810,25543,7295,42395,97.4937,85.8806
811,25550,7295,42395,97.1854,85.8806
812,25560,7295,42395,96.9026,85.8806
813,25627,7295,42395,96.5858,85.8806
814,25658,7295,42395,95.9812,85.8806
815,25663,7295,42395,95.6839,85.8806
816,25667,7295,42395,95.5194,85.8800
817,25667,7295,42395,95.4599,85.8799
818,25673,7295,42395,94.0529,85.8788
819,25695,7295,42395,93.2463,85.8788
820,25705,7295,42395,92.9787,85.8787
821,25724,7295,42395,92.0327,85.8786
822,25736,7295,42395,91.9705,85.8785
823,25747,7295,42395,91.9368,85.8784
824,25755,7295,42395,91.9020,85.8538
825,25786,7295,42395,91.7069,85.8320
826,25791,7295,42395,91.4808,85.8304
827,25802,7295,42395,91.4375,85.8284
828,25854,7295,42395,91.1442,85.8223
829,25863,7295,42395,90.7646,85.6178
830,25871,7295,42395,90.5654,85.6173
831,25884,7295,42395,90.5489,85.6172
832,25895,7295,42395,90.4783,85.6109
833,25950,7295,42395,90.3999,85.6025
834,25965,7295,42395,90.0979,85.5975
835,25972,7295,42395,89.0352,85.5856
836,26013,7295,42395,88.8683,85.5816
837,26025,7295,42395,88.7642,85.5816
838,26046,7295,42395,88.4340,85.5762
839,26098,7295,42395,88.2024,85.5631
840,26101,7295,42395,88.1029,85.5630
841,26167,7295,42395,87.6271,85.5609
842,26176,7295,42395,87.4668,85.5592
843,26180,7295,42395,87.4044,83.0335
844,26190,7295,42395,85.1502,83.0318
845,26231,7295,42395,85.0268,82.7441
846,26307,7295,42395,84.7391,82.7437
847,26327,7295,42395,84.5344,82.7434
848,26332,7295,42395,84.4103,82.7415
849,26345,7295,42395,84.3464,82.7415
850,26353,7295,42395,84.2206,82.7191
851,26359,7295,42395,83.9643,82.7191
852,26365,7295,42395,83.8685,82.7144
853,26378,7295,42395,83.7679,82.7079
854,26422,7295,42395,83.6352,82.6924
855,26461,7295,42395,83.4042,82.6741
856,26493,7295,42395,83.1333,82.6738
857,26505,7295,42395,82.9755,82.6699
858,26522,7295,42395,82.6537,82.0300
859,26532,7295,42395,82.0536,82.0300
860,26534,7295,42395,81.9191,82.0284
861,26554,7295,42395,79.5568,82.0284
862,26564,7295,42395,78.6102,82.0261
863,26574,7295,42395,77.8621,82.0261
864,26577,7295,42395,77.6205,82.0260
865,26586,7295,42395,77.5486,82.0245
866,26593,7295,42395,77.4778,82.0231
867,26599,7295,42395,77.3966,81.7224
868,26608,7295,42395,76.8079,81.7224
869,26618,7295,42395,76.6671,81.7224
870,26623,7295,42395,76.5423,81.7156
871,26627,7295,42395,76.3584,81.7087
872,26636,7295,42395,75.9669,81.7087
873,26643,7295,42395,75.4927,80.4912
874,26670,7295,42395,74.2755,80.4850
875,26675,7295,42395,73.8057,80.4850
876,26695,7295,42395,72.4029,80.4830
877,26712,7295,42395,70.5387,80.4797
878,26720,7295,42395,70.3133,80.4797
879,26725,7295,42395,69.5399,80.4797
880,26790,7295,42395,64.9860,80.4735
881,26817,7295,42395,64.9219,80.4734
882,26828,7295,42395,64.8761,80.4724
883,26848,7295,42395,64.6365,80.4690
884,26868,7295,42395,63.9745,80.4689
885,26870,7295,42395,63.9187,80.4689
886,26879,7295,42395,63.8621,80.4687
887,26900,7295,42395,63.7938,80.4687
888,26907,7295,42395,63.1974,80.4686
889,26927,7295,42395,62.8918,80.4681
890,26934,7295,42395,62.7882,80.4681
891,26938,7295,42395,61.8164,80.4661
892,26944,7295,42395,61.7304,80.4638
893,26948,7295,42395,61.6651,79.3946
894,26963,7295,42395,60.9412,79.3945
895,27001,7295,42395,60.2717,78.9101
896,27023,7295,42395,59.7874,78.5441
897,27050,7295,42395,59.4195,78.5441
898,27051,7295,42395,59.2988,78.5252
899,27065,7295,42395,59.1903,78.5222
900,27078,7295,42395,59.1281,78.3045
901,27086,7295,42395,58.7822,78.2876
902,27093,7295,42395,58.5177,78.2785
903,27132,7295,42395,58.1688,78.2729
904,27136,7295,42395,57.9090,78.2729
905,27152,7295,42395,57.7874,78.2643
906,27157,7295,42395,57.6730,78.2643
907,27198,7295,42395,56.8970,78.2639
908,27208,7295,42395,56.8065,78.2633
909,27216,7295,42395,56.4725,78.2633
910,27285,7295,42395,56.3340,78.2545
911,27308,7295,42395,56.1731,78.2544
912,27317,7295,42395,55.9865,77.8024
913,27324,7295,42395,55.5345,77.8004
914,27331,7295,42395,55.4839,76.6999
915,27337,7295,42395,55.1110,76.6999
916,27342,7295,42395,54.7521,76.6977
917,27346,7295,42395,54.7016,76.6976
918,27370,7295,42395,53.2618,75.9419
919,27383,7295,42395,52.7621,75.9393
920,27397,7295,42395,52.5553,75.9372
921,27414,7295,42395,51.7736,75.9297
922,27424,7295,42395,51.5553,75.8120
923,27431,7295,42395,50.8561,75.8024
924,27459,7295,42395,50.4999,75.8000
925,27471,7295,42395,50.2541,75.7975
926,27504,7295,42395,50.1436,75.7210
927,27507,7295,42395,50.0577,75.7210
928,27511,7295,42395,49.5991,75.7210
929,27513,7295,42395,49.5888,75.7210
930,27514,7295,42395,49.3950,75.7210
931,27515,7295,42395,49.1624,75.7210
932,27527,7295,42395,48.3515,75.7209
933,27529,7295,42395,48.3503,75.7209
934,27533,7295,42395,48.2467,75.7208
935,27536,7295,42395,46.1412,75.7208
936,27551,7295,42395,45.9249,75.7204
937,27563,7295,42395,45.8225,75.7142
938,27573,7295,42395,45.6574,75.7138
939,27611,7295,42395,45.5516,75.7138
940,27621,7295,42395,45.4356,75.2111
941,27640,7295,42395,45.3827,75.1199
942,27640,7295,42395,45.3442,74.8335
943,27658,7295,42395,45.2200,74.8105
944,27667,7295,42395,44.9642,74.7870
945,27721,7295,42395,43.6244,74.7854
946,27729,7295,42395,43.5443,74.7854
947,27748,7295,42395,43.4044,74.7854
948,27750,7295,42395,43.4044,74.7854
949,27757,7295,42395,42.7113,74.7854
950,27759,7295,42395,40.9853,74.6560
951,27766,7295,42395,40.7978,74.6559
952,27772,7295,42395,40.5971,74.6559
953,27783,7295,42395,40.5185,74.6559
954,27790,7295,42395,40.3082,74.6559
955,27848,7295,42395,40.1598,73.2801
956,27850,7295,42395,40.1069,73.2801
957,27861,7295,42395,39.9473,73.2782
958,27920,7295,42395,39.8825,73.1110
959,27926,7295,42395,39.7263,72.6338
960,27931,7295,42395,37.9467,72.6333
961,27946,7295,42395,37.7703,71.4759
962,27962,7295,42395,36.6129,71.4624
963,27966,7295,42395,36.3410,71.4624
964,27981,7295,42395,35.9871,71.4624
965,27985,7295,42395,35.7900,71.4624
966,27989,7295,42395,35.5742,71.4624
967,27990,7295,42395,35.4924,71.4624
968,27991,7295,42395,35.3464,71.4624
969,27992,7295,42395,35.1755,71.4624
970,28000,7295,42395,33.9883,71.4624
971,28002,7295,42395,33.8994,71.4624
972,28013,7295,42395,33.8678,71.3501
973,28046,7295,42395,33.7936,71.3172
974,28048,7295,42395,33.6055,71.3172
975,28070,7295,42395,33.1355,70.7491
976,28079,7295,42395,32.4374,70.7450
977,28082,7295,42395,32.4002,70.6960
978,28103,7295,42395,32.3074,70.6960
979,28151,7295,42395,32.2320,70.6953
980,28164,7295,42395,32.1701,70.6953
981,28200,7295,42395,32.0951,70.6953
982,28222,7295,42395,32.0928,70.6953
983,28226,7295,42395,31.9342,70.6953
984,28231,7295,42395,31.8606,70.6953
985,28234,7295,42395,31.6328,70.0974
986,28236,7295,42395,31.0991,69.4910
987,28241,7295,42395,30.3451,69.4903
988,28244,7295,42395,30.2847,69.4903
989,28250,7295,42395,30.2053,69.4903
990,28258,7295,42395,30.1478,69.4903
991,28261,7295,42395,30.1474,69.4903
992,28284,7295,42395,28.7611,69.4903
993,28286,7295,42395,28.3192,69.4893
994,28300,7295,42395,28.0887,69.4893
995,28303,7295,42395,27.8840,69.4893
996,28332,7295,42395,27.5833,69.4887
997,28347,7295,42395,27.5311,69.4887
998,28401,7295,42395,27.4763,69.4887
999,28544,7295,42395,27.4093,69.4533
1000,28586,7295,42395,27.3020,69.4529
1001,28591,7295,42395,27.2471,69.4529
1002,28592,7295,42395,27.0623,69.4529
1003,28602,7295,42395,26.9436,69.2358
1004,28607,7295,42395,26.7266,69.2358
1005,28614,7295,42395,26.4673,69.2358
1006,28655,7295,42395,26.2117,69.2358
1007,28659,7295,42395,25.3949,69.2350
1008,28669,7295,42395,25.3369,69.2345
1009,28694,7295,42395,25.2753,69.2340
1010,28697,7295,42395,25.2097,69.2340
1011,28699,7295,42395,23.8099,69.1715
1012,28703,7295,42395,23.4109,66.3719
1013,28709,7295,42395,22.9184,66.3719
1014,28714,7295,42395,22.9178,66.3712
1015,28719,7295,42395,22.5433,66.3712
1016,28719,7295,42395,22.3394,66.3712
1017,28720,7295,42395,21.4231,66.3711
1018,28724,7295,42395,21.1137,66.3707
1019,28725,7295,42395,20.8807,66.3707
1020,28730,7295,42395,20.8309,64.8243
1021,28732,7295,42395,20.6500,64.8238
1022,28739,7295,42395,20.6216,64.8234
1023,28743,7295,42395,20.5995,64.8194
1024,28743,7295,42395,20.5328,64.8192
1025,28756,7295,42395,20.3768,64.6686
1026,28776,7295,42395,19.8831,64.6683
1027,28787,7295,42395,19.8309,64.6683
1028,28788,7295,42395,19.8307,64.6683
1029,28810,7295,42395,19.7818,64.6653
1030,28826,7295,42395,19.6765,64.6652
1031,28851,7295,42395,19.5907,64.6650
1032,28889,7295,42395,19.5335,64.6592
1033,28894,7295,42395,19.4780,64.6592
1034,28898,7295,42395,19.4777,64.4918
1035,28914,7295,42395,19.3266,64.4918
1036,28917,7295,42395,19.3264,64.4915
1037,28931,7295,42395,18.9780,64.4913
1038,28939,7295,42395,18.9273,64.4913
1039,28989,7295,42395,18.9270,64.4913
1040,28994,7295,42395,18.9270,64.4913
1041,29004,7295,42395,18.9268,64.4908
1042,29200,7295,42395,18.4746,64.2224
1043,29238,7295,42395,18.4492,64.2224
1044,29270,7295,42395,18.4476,64.2219
1045,29276,7295,42395,18.3597,64.2218
1046,29292,7295,42395,18.3593,64.2218
1047,29355,7295,42395,18.3581,64.2217
1048,29360,7295,42395,18.2560,63.9191
1049,29372,7295,42395,17.7021,63.9191
1050,29377,7295,42395,17.7014,63.9191
1051,29484,7295,42395,17.7012,63.9109
1052,29517,7295,42395,17.6963,63.9109
1053,29523,7295,42395,17.6546,63.9109
1054,29527,7295,42395,17.6544,63.9109
1055,29555,7295,42395,16.9613,63.9057
1056,29556,7295,42395,16.9148,63.9057
1057,29560,7295,42395,16.9144,63.9057
1058,29570,7295,42395,16.9142,63.9052
1059,29648,7295,42395,16.8725,63.9046
1060,29680,7295,42395,16.8290,63.9043
1061,29771,7295,42395,16.7802,63.9043
1062,29783,7295,42395,16.7717,63.9042
1063,29799,7295,42395,16.7714,63.9020
1064,29804,7295,42395,16.7707,63.8992
1065,29833,7295,42395,15.9822,63.8534
1066,29839,7295,42395,15.9813,63.8508
1067,29842,7295,42395,15.0774,63.8507
1068,29859,7295,42395,14.8542,63.8507
1069,29864,7295,42395,14.8538,63.8507
1070,29866,7295,42395,14.7585,63.8507
1071,29869,7295,42395,14.4018,63.8507
1072,29871,7295,42395,13.8910,63.8505
1073,29883,7295,42395,13.8571,63.8505
1074,29889,7295,42395,13.8566,63.8505
1075,29891,7295,42395,13.7907,63.8505
1076,29893,7295,42395,13.4824,63.7227
1077,29900,7295,42395,12.8845,63.7227
1078,29903,7295,42395,12.8842,63.7227
1079,29934,7295,42395,12.8841,63.7227
1080,30001,7295,42395,12.8071,63.7226
1081,30038,7295,42395,12.7018,63.7226
1082,30069,7295,42395,12.7013,63.7014
1083,30077,7295,42395,12.6631,63.2901
1084,30082,7295,42395,12.5165,63.2900
1085,30092,7295,42395,12.5080,63.2900
1086,30115,7295,42395,12.4127,63.2807
1087,30119,7295,42395,12.0853,63.1341
1088,30162,7295,42395,11.9387,63.1305
1089,30259,7295,42395,11.9362,63.1305
1090,30272,7295,42395,11.9312,63.1305
1091,30293,7295,42395,11.9309,63.1305
1092,30296,7295,42395,11.9302,63.1295
1093,30342,7295,42395,11.8248,63.1248
1094,30343,7295,42395,11.8216,63.1247
1095,30349,7295,42395,11.3935,63.1247
1096,30358,7295,42395,11.3932,63.1247
1097,30372,7295,42395,11.3921,63.1236
1098,30375,7295,42395,11.3913,63.1236
1099,30469,7295,42395,11.3902,63.0954
1100,30516,7295,42395,11.3805,63.0954
1101,30541,7295,42395,11.3778,63.0954
1102,30548,7295,42395,11.3776,63.0954
1103,30553,7295,42395,11.3775,63.0954
1104,30555,7295,42395,11.0411,63.0954
1105,30556,7295,42395,10.8179,63.0954
1106,30559,7295,42395,10.5302,63.0954
1107,30568,7295,42395,10.4920,63.0414
1108,30574,7295,42395,9.6421,62.9236
1109,30578,7295,42395,9.5243,62.9177
1110,30580,7295,42395,9.2231,62.9177
1111,30583,7295,42395,8.7122,62.9177
1112,30584,7295,42395,8.7121,62.9177
1113,30589,7295,42395,8.6719,62.9177
1114,30597,7295,42395,8.3842,62.9177
1115,30602,7295,42395,8.3839,62.9177
1116,30611,7295,42395,8.3561,62.9177
1117,30613,7295,42395,8.3560,62.9177
1118,30623,7295,42395,8.0530,62.9177
1119,30629,7295,42395,7.8989,62.9177
1120,30629,7295,42395,7.8987,62.9177
1121,30635,7295,42395,7.8986,62.9177
1122,30637,7295,42395,7.8980,62.9177
1123,30646,7295,42395,7.8979,62.9177
1124,30655,7295,42395,7.8978,60.5347
1125,30738,7295,42395,6.7992,60.5347
1126,30848,7295,42395,6.7959,60.5347
1127,30887,7295,42395,6.7897,60.5318
1128,30938,7295,42395,6.7877,60.5256
1129,31029,7295,42395,6.7832,60.4792
1130,31252,7295,42395,6.7717,60.4076
1131,31325,7295,42395,6.7509,60.4076
1132,31352,7295,42395,6.7410,60.4076
1133,31357,7295,42395,6.7388,60.4076
1134,31455,7295,42395,6.7385,60.0289
1135,31483,7295,42395,6.7366,60.0286
1136,31524,7295,42395,6.7364,60.0286
1137,31651,7295,42395,6.7326,59.9477
1138,31667,7295,42395,6.7132,59.9477
1139,31679,7295,42395,6.7116,59.9477
1140,31753,7295,42395,6.7103,59.9477
1141,31824,7295,42395,6.6845,59.9477
1142,31995,7295,42395,6.6768,59.8076
1143,31998,7295,42395,6.6528,59.8076
1144,32001,7295,42395,6.6526,59.8076
1145,32014,7295,42395,6.6524,59.8076
1146,32024,7295,42395,6.6523,59.8076
1147,32028,7295,42395,6.6521,59.8076
1148,32037,7295,42395,6.6519,59.8076
1149,32053,7295,42395,6.6517,59.8076
1150,32057,7295,42395,6.6516,59.8076
1151,32058,7295,42395,6.6514,59.8074
1152,32106,7295,42395,6.6512,59.7742
1153,32132,7295,42395,6.6451,59.7742
1154,32247,7295,42395,6.6422,59.6685
1155,32261,7295,42395,6.6399,59.6685
1156,32291,7295,42395,6.6386,59.6660
1157,32411,7295,42395,6.6380,59.4870
1158,32566,7295,42395,6.6052,59.3253
1159,32636,7295,42395,6.5914,59.3253
1160,32788,7295,42395,6.5893,59.3129
1161,32791,7295,42395,6.5791,59.3047
1162,32856,7295,42395,6.1734,59.3047
1163,33094,7295,42395,6.1710,58.7223
1164,33112,7295,42395,6.1616,58.7223
1165,33125,7295,42395,6.1610,58.7223
1166,33140,7295,42395,6.1603,58.7223
1167,33234,7295,42395,6.1600,58.7223
1168,33269,7295,42395,6.1590,58.7223
1169,33316,7295,42395,6.1575,58.7223
1170,33326,7295,42395,6.1572,58.7223
1171,33357,7295,42395,6.1568,58.7223
1172,33402,7295,42395,6.1555,58.7223
1173,33459,7295,42395,6.1543,58.1405
1174,33559,7295,42395,6.1451,58.1162
1175,33566,7295,42395,6.1409,58.1162
1176,33602,7295,42395,6.1395,58.1162
1177,33736,7295,42395,6.1371,58.1104
1178,33749,7295,42395,6.1321,58.1104
1179,33752,7295,42395,6.1321,58.1104
1180,33754,7295,42395,5.7956,58.1104
1181,33756,7295,42395,5.5212,58.1104
1182,33772,7295,42395,5.5212,58.1104
1183,33779,7295,42395,5.4875,58.1104
1184,33802,7295,42395,5.4874,58.1104
1185,33804,7295,42395,5.4872,58.1104
1186,33812,7295,42395,5.4872,58.1104
1187,33815,7295,42395,5.4870,58.1104
1188,33823,7295,42395,5.4439,58.1104
1189,33826,7295,42395,5.4290,58.1104
1190,33826,7295,42395,5.4290,58.0884
1191,33829,7295,42395,5.4289,58.0884
1192,33844,7295,42395,5.4288,58.0768
1193,33846,7295,42395,5.4150,58.0768
1194,33850,7295,42395,5.4150,58.0768
1195,33854,7295,42395,5.4149,58.0768
1196,33870,7295,42395,5.4148,58.0768
1197,33873,7295,42395,5.3845,58.0310
1198,33878,7295,42395,5.1790,58.0310
1199,33885,7295,42395,5.1789,57.9770
1200,33895,7295,42395,5.0776,57.9770
1201,33899,7295,42395,4.4860,57.9770
1202,33908,7295,42395,4.4857,57.9770
1203,33922,7295,42395,4.4692,57.6123
1204,33929,7295,42395,4.4614,57.6123
1205,33931,7295,42395,4.4614,57.5548
1206,33935,7295,42395,4.4042,57.5548
1207,33946,7295,42395,4.4041,57.5547
1208,33952,7295,42395,4.4040,57.5547
1209,33957,7295,42395,4.3527,57.5547
1210,33968,7295,42395,4.3457,57.5547
1211,33972,7295,42395,4.3457,57.5547
1212,33978,7295,42395,4.3099,56.6070
1213,33995,7295,42395,4.2981,56.6070
1214,33999,7295,42395,4.2978,56.6070
1215,34005,7295,42395,4.2977,56.6070
1216,34014,7295,42395,4.2976,56.6069
1217,34018,7295,42395,4.2855,56.6069
1218,34019,7295,42395,4.1032,56.6069
1219,34024,7295,42395,3.8801,56.6069
1220,34026,7295,42395,3.8801,56.6069
1221,34028,7295,42395,3.1868,56.5424
1222,34035,7295,42395,3.1223,56.5424
1223,34040,7295,42395,3.1221,56.5424
1224,34042,7295,42395,2.8990,56.5424
1225,34047,7295,42395,2.8417,56.5424
1226,34079,7295,42395,2.8416,56.5424
1227,34089,7295,42395,2.8410,56.5424
1228,34091,7295,42395,2.8409,56.5424
1229,34120,7295,42395,2.8409,56.5420
1230,34122,7295,42395,2.8406,56.5377
1231,34128,7295,42395,2.8266,56.5377
1232,34134,7295,42395,2.8265,56.5377
1233,34136,7295,42395,2.8264,56.5377
1234,34147,7295,42395,2.4210,56.5377
1235,34156,7295,42395,2.4209,56.5377
1236,34159,7295,42395,2.4208,56.5377
1237,34169,7295,42395,2.4208,56.3553
1238,34169,7295,42395,2.4207,56.3553
1239,34335,7295,42395,2.4206,56.2958
1240,34423,7295,42395,2.3710,56.2943
1241,34455,7295,42395,2.3698,56.2943
1242,34515,7295,42395,2.3685,56.2943
1243,34520,7295,42395,2.1956,56.2943
1244,34589,7295,42395,2.1951,56.2943
1245,34743,7295,42395,2.1929,56.2300
1246,34757,7295,42395,2.1893,56.2300
1247,34761,7295,42395,2.1886,56.2300
1248,34781,7295,42395,2.1883,56.2300
1249,34796,7295,42395,2.1880,56.2300
1250,34831,7295,42395,2.1877,56.2300
1251,34884,7295,42395,2.1875,56.2300
1252,34968,7295,42395,2.1870,56.2210
1253,35043,7295,42395,2.1802,55.8551
1254,35057,7295,42395,2.1189,55.8551
1255,35086,7295,42395,2.1184,55.8551
1256,35090,7295,42395,2.1180,55.8545
1257,35094,7295,42395,2.1176,55.8545
1258,35228,7295,42395,2.1175,55.6250
1259,35243,7295,42395,2.1056,55.6250
1260,35413,7295,42395,2.1043,55.3245
1261,35454,7295,42395,2.1010,55.3007
1262,35461,7295,42395,2.1000,55.3003
1263,35494,7295,42395,2.0997,55.3003
1264,35551,7295,42395,2.0994,55.2985
1265,35573,7295,42395,2.0984,55.2985
1266,35592,7295,42395,2.0981,55.2978
1267,35629,7295,42395,2.0977,55.2914
1268,35644,7295,42395,2.0973,55.2898
1269,35647,7295,42395,2.0972,55.2898
1270,35654,7295,42395,2.0972,55.2898
1271,35659,7295,42395,2.0971,55.2898
1272,35675,7295,42395,2.0970,55.2898
1273,35702,7295,42395,2.0969,55.2898
1274,35707,7295,42395,2.0968,55.2898
1275,35708,7295,42395,2.0967,55.2898
1276,35719,7295,42395,2.0966,55.2898
1277,35728,7295,42395,2.0965,55.2898
1278,35731,7295,42395,2.0964,55.2898
1279,35742,7295,42395,2.0963,55.2898
1280,35759,7295,42395,2.0962,55.2898
1281,35780,7295,42395,2.0961,55.2898
1282,35791,7295,42395,2.0960,55.2898
1283,35812,7295,42395,2.0959,55.2898
1284,35904,7295,42395,2.0957,55.2749
1285,35935,7295,42395,2.0929,55.2749
1286,35939,7295,42395,2.0895,55.2749
1287,35981,7295,42395,2.0891,55.2749
1288,36136,7295,42395,2.0887,55.0579
1289,36144,7295,42395,2.0864,55.0579
1290,36151,7295,42395,2.0862,55.0579
1291,36166,7295,42395,2.0860,55.0579
1292,36232,7295,42395,2.0857,55.0579
1293,36277,7295,42395,2.0849,55.0572
1294,36403,7295,42395,2.0842,55.0572
1295,36455,7295,42395,2.0834,55.0568
1296,36480,7295,42395,2.0829,55.0558
1297,36504,7295,42395,2.0829,55.0558
1298,36521,7295,42395,2.0826,55.0558
1299,36532,7295,42395,2.0825,55.0555
1300,36534,7295,42395,2.0824,55.0555
1301,36539,7295,42395,2.0823,55.0551
1302,36656,7295,42395,2.0822,55.0333
1303,36726,7295,42395,2.0806,54.9112
1304,36772,7295,42395,2.0799,54.9106
1305,36786,7295,42395,2.0792,54.9105
1306,36806,7295,42395,2.0791,54.9105
1307,36812,7295,42395,2.0790,54.9105
1308,36824,7295,42395,2.0789,54.9105
