SummaryNodes,SummaryEdges,NodeThreshold,EdgeThreshold,Objective,TestObjective
154,4889,7295,42395,448.0415,182.7091
155,4908,7295,42395,448.0331,182.6867
156,4928,7295,42395,448.0115,182.6792
157,4938,7295,42395,448.0016,182.6772
158,5020,7295,42395,447.9848,182.6647
159,5026,7295,42395,447.9763,182.6597
160,5096,7295,42395,447.9675,182.6596
161,5132,7295,42395,447.9242,182.6420
162,5140,7295,42395,447.8861,182.6406
163,5196,7295,42395,446.9181,182.6295
164,5202,7295,42395,446.7834,182.6290
165,5243,7295,42395,446.0900,182.6235
166,5264,7295,42395,445.9160,182.6230
167,5283,7295,42395,445.8614,182.6224
168,5308,7295,42395,445.5211,182.6150
169,5318,7295,42395,445.3377,182.6141
170,5331,7295,42395,444.9975,182.6113
171,5355,7295,42395,444.8293,182.6111
172,5380,7295,42395,444.5907,182.5922
173,5416,7295,42395,444.5505,182.5881
174,5429,7295,42395,444.5009,182.5877
175,5437,7295,42395,444.3974,182.5869
176,5493,7295,42395,444.1584,182.5864
177,5549,7295,42395,443.9852,182.5857
178,5571,7295,42395,443.7742,182.5813
179,5618,7295,42395,443.4821,182.1363
180,5642,7295,42395,440.7479,181.9401
181,5715,7295,42395,440.6305,181.9355
182,5745,7295,42395,440.4902,181.9355
183,5784,7295,42395,440.3075,181.9354
184,5820,7295,42395,438.9574,181.9320
185,5908,7295,42395,438.6820,181.8079
186,5944,7295,42395,438.4573,181.8078
187,6003,7295,42395,437.8288,181.4648
188,6038,7295,42395,437.4334,181.4528
189,6055,7295,42395,436.1028,181.4445
190,6072,7295,42395,436.0904,181.4385
191,6086,7295,42395,436.0764,181.4374
192,6092,7295,42395,435.7901,181.4351
193,6129,7295,42395,435.6348,181.4340
194,6175,7295,42395,435.2741,181.4321
195,6237,7295,42395,434.9968,181.3874
196,6249,7295,42395,434.6466,181.3839
197,6299,7295,42395,434.6387,181.3406
198,6320,7295,42395,434.4857,181.3399
199,6351,7295,42395,433.8150,181.2216
200,6370,7295,42395,433.7932,181.2162
201,6378,7295,42395,432.2247,181.2162
202,6393,7295,42395,432.2063,181.2154
203,6412,7295,42395,431.5634,181.1846
204,6424,7295,42395,431.4727,181.1818
205,6439,7295,42395,431.4712,181.1770
206,6443,7295,42395,431.4656,181.1631
207,6485,7295,42395,431.4377,181.1542
208,6505,7295,42395,431.4296,181.1531
209,6583,7295,42395,431.2422,180.9258
210,6624,7295,42395,429.8481,180.8930
211,6641,7295,42395,429.8180,180.8905
212,6723,7295,42395,429.6899,180.7656
213,6738,7295,42395,429.4157,180.7645
214,6771,7295,42395,429.4032,180.7595
215,6791,7295,42395,429.0990,180.7594
216,6856,7295,42395,429.0143,180.5936
217,6881,7295,42395,428.5897,180.5821
218,6905,7295,42395,428.3922,180.5821
219,6925,7295,42395,427.7269,180.5814
220,6948,7295,42395,427.5588,180.5814
221,6958,7295,42395,427.3259,180.5796
222,6972,7295,42395,426.9855,180.5793
223,6988,7295,42395,426.9645,180.5785
224,6995,7295,42395,426.8239,180.5780
225,7010,7295,42395,426.3039,180.5777
226,7033,7295,42395,426.1893,180.5773
227,7075,7295,42395,425.4435,180.5770
228,7095,7295,42395,424.4252,180.5711
229,7172,7295,42395,424.2337,179.3950
230,7187,7295,42395,422.4913,179.1582
231,7348,7295,42395,422.4104,178.9677
232,7362,7295,42395,422.1176,178.9658
233,7397,7295,42395,422.0611,178.9615
234,7493,7295,42395,421.9026,178.7859
235,7511,7295,42395,421.5572,178.7858
236,7586,7295,42395,421.4218,178.7853
237,7592,7295,42395,421.2225,178.7769
238,7598,7295,42395,419.2215,178.7756
239,7601,7295,42395,419.2195,178.7737
240,7605,7295,42395,419.2173,178.7720
241,7654,7295,42395,419.2132,178.6811
242,7681,7295,42395,419.1236,178.2691
243,7741,7295,42395,416.5240,178.2537
244,7755,7295,42395,416.3432,178.2536
245,7771,7295,42395,416.2991,178.2534
246,7783,7295,42395,416.2454,178.2461
247,7791,7295,42395,416.2301,178.2443
248,7813,7295,42395,416.1827,178.2374
249,7840,7295,42395,415.8912,178.2312
250,7853,7295,42395,415.8485,178.2203
251,7899,7295,42395,411.0809,178.2181
252,7911,7295,42395,410.9898,178.2179
253,7953,7295,42395,410.9314,178.2178
254,7973,7295,42395,410.6614,178.2177
255,8013,7295,42395,410.5416,178.1852
256,8119,7295,42395,410.4531,178.1826
257,8130,7295,42395,410.1611,178.1817
258,8137,7295,42395,409.6372,178.1805
259,8154,7295,42395,409.6311,178.0121
260,8161,7295,42395,408.4621,178.0096
261,8204,7295,42395,408.4383,176.7273
262,8220,7295,42395,407.0937,176.7251
263,8231,7295,42395,407.0689,176.7242
264,8235,7295,42395,406.7036,176.7226
265,8250,7295,42395,406.3955,176.7225
266,8299,7295,42395,406.3879,176.7196
267,8363,7295,42395,406.2304,176.6092
268,8395,7295,42395,405.3276,176.6074
269,8421,7295,42395,405.0570,176.6069
270,8442,7295,42395,405.0257,176.6028
271,8493,7295,42395,404.9719,176.4121
272,8511,7295,42395,404.7732,176.4120
273,8515,7295,42395,404.6931,176.4112
274,8538,7295,42395,404.3774,176.4109
275,8588,7295,42395,404.3581,176.4039
276,8597,7295,42395,403.9854,176.4016
277,8668,7295,42395,403.9516,176.4006
278,8688,7295,42395,403.8925,176.3994
279,8703,7295,42395,403.8466,176.3993
280,8730,7295,42395,403.7944,176.3986
281,8852,7295,42395,403.7842,176.3030
282,8900,7295,42395,403.6572,176.3019
283,8921,7295,42395,403.5736,176.2990
284,9006,7295,42395,403.5243,176.2901
285,9150,7295,42395,403.4053,176.2561
286,9318,7295,42395,403.0253,176.2138
287,9327,7295,42395,402.7738,176.2138
288,9347,7295,42395,402.7376,176.2137
289,9354,7295,42395,402.6616,176.2131
290,9379,7295,42395,402.6304,176.2094
291,9417,7295,42395,401.9369,176.2075
292,9440,7295,42395,401.9218,176.2043
293,9465,7295,42395,400.6775,176.2035
294,9537,7295,42395,400.4059,176.1984
295,9555,7295,42395,399.6727,176.1966
296,9562,7295,42395,399.5179,176.1955
297,9567,7295,42395,399.5042,176.1950
298,9595,7295,42395,399.4901,176.1848
299,9646,7295,42395,399.4259,176.1772
300,9682,7295,42395,398.9062,176.1738
301,9722,7295,42395,398.7463,176.1717
302,9741,7295,42395,398.5937,176.1683
303,9765,7295,42395,398.4989,176.1271
304,9886,7295,42395,397.5222,176.1269
305,9942,7295,42395,397.4287,176.1164
306,9962,7295,42395,395.7451,176.1164
307,9997,7295,42395,395.7255,176.1137
308,10002,7295,42395,395.6874,176.1121
309,10021,7295,42395,395.5976,176.1121
310,10034,7295,42395,395.5489,176.1099
311,10047,7295,42395,395.4838,176.1094
312,10060,7295,42395,394.9507,176.1086
313,10129,7295,42395,394.9312,176.0998
314,10154,7295,42395,394.5779,176.0964
315,10178,7295,42395,394.0298,175.7771
316,10238,7295,42395,393.8537,175.7748
317,10245,7295,42395,393.7958,175.7672
318,10253,7295,42395,393.7734,175.7661
319,10272,7295,42395,393.5674,175.7637
320,10274,7295,42395,393.5424,175.7586
321,10295,7295,42395,393.5394,175.7578
322,10393,7295,42395,393.2770,175.7548
323,10399,7295,42395,393.2324,175.7545
324,10414,7295,42395,393.1907,175.7545
325,10439,7295,42395,393.1689,175.7537
326,10487,7295,42395,393.1404,175.6830
327,10511,7295,42395,393.0346,175.6596
328,10515,7295,42395,391.4429,175.6580
329,10520,7295,42395,391.4384,175.6560
330,10562,7295,42395,391.4372,175.6506
331,10579,7295,42395,391.3011,175.6475
332,10598,7295,42395,391.1931,175.6387
333,10619,7295,42395,391.1221,175.6384
334,10652,7295,42395,391.1080,175.6299
335,10662,7295,42395,390.5484,175.6286
336,10676,7295,42395,390.5270,175.6286
337,10684,7295,42395,390.1752,175.6276
338,10728,7295,42395,390.1536,175.6171
339,10732,7295,42395,390.0609,175.6164
340,10735,7295,42395,389.8859,175.6137
341,10747,7295,42395,389.8842,175.6124
342,10768,7295,42395,387.0094,175.6106
343,10809,7295,42395,386.8578,175.6106
344,10811,7295,42395,386.6513,175.6072
345,10853,7295,42395,386.6480,175.5904
346,10933,7295,42395,386.4064,175.5641
347,10990,7295,42395,386.1015,175.5635
348,10996,7295,42395,385.9349,175.5624
349,11002,7295,42395,385.7739,175.5612
350,11018,7295,42395,385.7554,175.5611
351,11023,7295,42395,385.6858,175.5596
352,11029,7295,42395,385.3130,175.5584
