SummaryNodes,SummaryEdges,NodeThreshold,EdgeThreshold,Objective,TestObjective
409,14859,7295,42395,445.3543,187.6889
410,14864,7295,42395,445.2746,187.6888
411,14893,7295,42395,445.2513,187.6685
412,14961,7295,42395,444.1994,187.6670
413,15012,7295,42395,444.1436,187.6558
414,15017,7295,42395,443.4201,187.6110
415,15022,7295,42395,443.3752,187.6109
416,15026,7295,42395,443.2975,187.6102
417,15034,7295,42395,443.2957,187.6092
418,15072,7295,42395,443.2793,187.6083
419,15077,7295,42395,443.0999,187.6078
420,15093,7295,42395,443.0896,187.6043
421,15109,7295,42395,443.0810,187.5273
422,15115,7295,42395,442.9980,187.5266
423,15120,7295,42395,441.6441,187.5255
424,15135,7295,42395,441.6288,187.5130
425,15191,7295,42395,441.5473,187.1585
426,15202,7295,42395,439.8585,187.1582
427,15239,7295,42395,438.6062,187.1581
428,15245,7295,42395,438.5991,187.1581
429,15268,7295,42395,438.5956,187.1548
430,15282,7295,42395,438.5914,187.1496
431,15320,7295,42395,438.5737,187.1470
432,15433,7295,42395,438.5483,187.1469
433,15440,7295,42395,438.5379,187.1467
434,15618,7295,42395,438.5261,187.1466
435,15644,7295,42395,438.5159,187.1451
436,15746,7295,42395,438.3311,187.1343
437,15832,7295,42395,438.2764,187.0575
438,15973,7295,42395,437.1111,187.0506
439,15981,7295,42395,437.0950,187.0505
440,16001,7295,42395,437.0941,187.0330
441,16035,7295,42395,436.9546,186.8429
442,16037,7295,42395,435.4911,186.8421
443,16115,7295,42395,435.4896,186.8406
444,16126,7295,42395,435.4750,186.8403
445,16131,7295,42395,433.4336,186.8371
446,16137,7295,42395,433.4310,186.8324
447,16145,7295,42395,433.4273,186.8276
448,16147,7295,42395,433.4235,186.8264
449,16151,7295,42395,433.4226,186.8262
450,16165,7295,42395,433.2721,182.1558
451,16175,7295,42395,433.2577,182.1192
452,16184,7295,42395,433.2206,182.1158
453,16200,7295,42395,433.1605,182.1133
454,16208,7295,42395,432.6079,182.1075
455,16228,7295,42395,432.5993,182.0819
456,16246,7295,42395,427.1455,182.0798
457,16274,7295,42395,427.1230,181.9017
458,16305,7295,42395,426.9231,181.9009
459,16311,7295,42395,426.7620,181.8628
460,16319,7295,42395,426.7237,181.8625
461,16345,7295,42395,426.7068,181.6512
462,16418,7295,42395,426.4915,181.6503
463,16458,7295,42395,426.4805,181.6483
464,16479,7295,42395,425.7466,181.6476
465,16508,7295,42395,425.5405,181.6237
466,16511,7295,42395,425.3571,181.5831
467,16514,7295,42395,425.3088,181.5827
468,16522,7295,42395,425.3018,181.5826
469,16532,7295,42395,425.2631,181.5821
470,16541,7295,42395,425.2306,181.5454
471,16601,7295,42395,425.1921,181.4968
472,16612,7295,42395,424.9510,181.4950
473,16623,7295,42395,424.6168,181.4945
474,16642,7295,42395,424.5740,181.4942
475,16692,7295,42395,424.4285,181.4942
476,16695,7295,42395,424.3801,181.4911
477,16699,7295,42395,424.1745,181.4909
478,16722,7295,42395,424.0997,181.4872
479,16728,7295,42395,422.5812,181.4869
480,16732,7295,42395,421.4211,181.4865
481,16758,7295,42395,419.3305,181.4862
482,16765,7295,42395,418.9880,181.4851
483,16775,7295,42395,418.8987,181.4849
484,16790,7295,42395,418.6835,181.4832
485,16803,7295,42395,418.4583,181.4831
486,16811,7295,42395,418.3463,181.4828
487,16851,7295,42395,418.3300,181.4609
488,16886,7295,42395,418.0605,181.4568
489,16897,7295,42395,417.3015,181.4545
490,16907,7295,42395,416.1040,181.4541
491,16915,7295,42395,415.7111,181.4537
492,16937,7295,42395,415.6582,181.4528
493,16945,7295,42395,415.6569,181.4525
494,16954,7295,42395,415.6563,181.4500
495,17004,7295,42395,415.5757,181.4447
496,17009,7295,42395,415.5360,181.4446
497,17012,7295,42395,415.1046,181.4441
498,17021,7295,42395,415.0993,181.4424
499,17030,7295,42395,413.9805,181.4420
500,17054,7295,42395,412.4817,181.4416
501,17063,7295,42395,412.2040,181.4413
502,17091,7295,42395,412.0998,181.4361
503,17095,7295,42395,411.6637,181.4360
504,17106,7295,42395,411.3896,181.4358
505,17131,7295,42395,411.2972,181.4343
506,17142,7295,42395,411.0329,181.4342
507,17155,7295,42395,410.9941,181.4339
508,17188,7295,42395,410.6469,181.4292
509,17194,7295,42395,409.9844,181.4287
510,17219,7295,42395,409.9634,181.4251
511,17258,7295,42395,409.3065,181.4246
512,17280,7295,42395,409.2466,181.4217
513,17287,7295,42395,409.1008,181.4209
514,17297,7295,42395,408.8675,181.4205
515,17302,7295,42395,408.8402,181.4192
516,17324,7295,42395,408.8293,181.4146
517,17330,7295,42395,407.4646,181.4124
518,17342,7295,42395,407.3634,181.4124
519,17348,7295,42395,407.3131,181.4123
520,17353,7295,42395,406.8542,181.4105
521,17365,7295,42395,406.8384,181.4105
522,17374,7295,42395,406.7634,181.4103
523,17403,7295,42395,405.8728,181.3981
524,17455,7295,42395,405.1310,181.3974
525,17470,7295,42395,404.9488,181.3947
526,17526,7295,42395,404.8321,181.3847
527,17532,7295,42395,403.4566,181.3840
528,17541,7295,42395,403.3614,181.3822
529,17563,7295,42395,403.2670,181.3807
530,17580,7295,42395,403.1684,181.3765
531,17601,7295,42395,403.1236,181.3760
532,17612,7295,42395,402.6490,181.3760
533,17626,7295,42395,402.3373,181.3757
534,17644,7295,42395,402.2617,181.3612
535,17691,7295,42395,401.2353,181.3602
536,17694,7295,42395,401.2266,181.3601
537,17737,7295,42395,401.2238,181.3585
538,17744,7295,42395,400.9959,181.3576
539,17756,7295,42395,400.4550,181.3561
540,17785,7295,42395,400.3707,181.3551
541,17800,7295,42395,400.2899,181.3538
542,17816,7295,42395,400.0742,181.3508
543,17821,7295,42395,399.8986,181.3508
