SummaryNodes,SummaryEdges,NodeThreshold,EdgeThreshold,Objective,TestObjective
154,3110,7295,42395,28.4572,24.5409
155,3125,7295,42395,27.1121,24.5409
156,3132,7295,42395,26.7489,23.5099
157,3172,7295,42395,26.5272,23.5099
158,3178,7295,42395,26.4509,23.5099
159,3213,7295,42395,26.0607,23.3593
160,3250,7295,42395,25.8991,23.3593
161,3305,7295,42395,25.3791,22.6474
162,3309,7295,42395,24.6465,22.6474
163,3323,7295,42395,24.6465,22.6474
164,3333,7295,42395,24.4525,22.6474
165,3348,7295,42395,24.0380,22.6474
166,3372,7295,42395,23.5388,22.6474
167,3383,7295,42395,23.4440,21.7186
168,3452,7295,42395,23.2880,21.5290
169,3465,7295,42395,22.9024,21.5290
170,3480,7295,42395,22.7706,21.5290
171,3503,7295,42395,22.0349,21.5290
172,3534,7295,42395,21.7758,21.5290
173,3541,7295,42395,21.3060,21.5290
174,3553,7295,42395,21.1948,21.5290
175,3580,7295,42395,17.5124,21.4128
176,3585,7295,42395,17.3641,21.4128
177,3607,7295,42395,17.1736,21.4128
178,3609,7295,42395,16.7927,16.1233
179,3623,7295,42395,16.3706,16.1233
180,3626,7295,42395,16.1550,16.1233
181,3636,7295,42395,12.5294,16.1233
182,3651,7295,42395,12.4587,16.0537
183,3658,7295,42395,12.3892,16.0537
184,3684,7295,42395,12.3270,16.0537
185,3693,7295,42395,11.8979,15.8536
186,3700,7295,42395,10.9767,15.8536
187,3703,7295,42395,10.9503,15.8342
188,3753,7295,42395,9.9533,15.8342
189,3758,7295,42395,9.8550,15.8342
190,3775,7295,42395,9.7755,15.8141
191,3797,7295,42395,9.7452,14.8781
192,3806,7295,42395,9.7259,14.8781
193,3815,7295,42395,7.9161,14.8781
194,3828,7295,42395,7.8989,14.8781
195,3832,7295,42395,7.8639,14.8781
196,3844,7295,42395,7.0907,13.6169
197,3852,7295,42395,7.0754,13.1416
198,3856,7295,42395,6.0119,13.0238
199,3887,7295,42395,5.9976,13.0238
200,3900,7295,42395,5.4294,12.9844
201,3908,7295,42395,5.3899,12.9643
202,3918,7295,42395,5.3529,12.9441
203,3934,7295,42395,5.3327,12.9441
204,3948,7295,42395,5.3138,12.9236
205,3951,7295,42395,5.2933,12.9236
206,3957,7295,42395,5.2759,12.9236
207,3966,7295,42395,5.2559,12.9099
208,3988,7295,42395,5.2421,12.8961
209,4005,7295,42395,5.1854,12.7625
210,4014,7295,42395,5.1408,12.7625
211,4017,7295,42395,5.1290,12.7556
212,4025,7295,42395,3.0745,12.7556
213,4047,7295,42395,3.0721,12.4793
214,4090,7295,42395,3.0697,12.3423
215,4100,7295,42395,2.9327,12.3423
216,4130,7295,42395,2.6450,12.3423
217,4151,7295,42395,2.6391,12.2859
218,4194,7295,42395,2.5867,12.2280
219,4203,7295,42395,2.5330,12.2280
220,4210,7295,42395,2.5269,12.2280
221,4214,7295,42395,2.5251,12.1682
222,4225,7295,42395,2.4934,12.1608
223,4229,7295,42395,2.1922,12.1608
224,4241,7295,42395,2.0810,12.1608
225,4258,7295,42395,2.0810,12.1608
226,4283,7295,42395,2.0798,12.1230
227,4286,7295,42395,2.0420,12.1230
228,4295,7295,42395,1.7737,12.1153
229,4302,7295,42395,1.7660,12.1153
230,4304,7295,42395,1.7654,12.1076
