SummaryNodes,SummaryEdges,NodeThreshold,EdgeThreshold,Objective,TestObjective
233,11942,7295,42395,443.0190,177.5261
234,11988,7295,42395,442.9965,177.5236
235,11995,7295,42395,442.2094,177.5220
236,12037,7295,42395,442.2034,177.3914
237,12151,7295,42395,442.0799,177.3899
238,12269,7295,42395,442.0737,177.3811
239,12342,7295,42395,442.0264,177.3766
240,12404,7295,42395,442.0134,177.2823
241,12575,7295,42395,441.8063,177.2805
242,12601,7295,42395,441.7725,177.2749
243,12704,7295,42395,441.7574,177.2164
244,12849,7295,42395,441.6066,177.1075
245,12909,7295,42395,441.5671,177.1062
246,12942,7295,42395,441.5578,177.1054
247,13022,7295,42395,441.5549,177.1022
248,13157,7295,42395,441.3382,177.0934
249,13316,7295,42395,441.3206,177.0843
250,13400,7295,42395,441.3126,172.1720
251,13497,7295,42395,441.1763,172.1662
252,13605,7295,42395,441.1612,172.1183
253,13670,7295,42395,440.8898,172.0958
254,13749,7295,42395,440.8012,172.0588
255,13916,7295,42395,440.6551,172.0561
256,14058,7295,42395,440.6529,172.0434
257,14072,7295,42395,440.6003,172.0395
258,14234,7295,42395,440.5921,172.0374
259,14283,7295,42395,440.5507,172.0280
260,14283,7295,42395,440.5323,172.0276
261,14457,7295,42395,440.3817,171.3361
262,14536,7295,42395,440.2374,171.3321
263,14626,7295,42395,440.2215,171.3293
264,14717,7295,42395,440.2035,171.3238
265,14830,7295,42395,440.1550,171.3166
266,15005,7295,42395,439.8256,171.3155
267,15007,7295,42395,439.7790,171.3151
268,15157,7295,42395,439.7774,171.3137
269,15170,7295,42395,439.7725,171.3096
270,15278,7295,42395,439.7616,171.2994
271,15417,7295,42395,439.7417,170.8750
272,15426,7295,42395,437.8806,170.8745
273,15528,7295,42395,437.8796,170.8687
274,15728,7295,42395,437.8584,170.2809
275,15737,7295,42395,437.0289,169.9541
276,15799,7295,42395,437.0222,169.9461
277,15969,7295,42395,436.8689,169.9438
278,16117,7295,42395,436.8583,169.9431
279,16131,7295,42395,436.8509,169.9393
280,16293,7295,42395,436.8364,169.9319
281,16471,7295,42395,436.8228,169.9285
282,16628,7295,42395,436.8189,169.9276
283,16637,7295,42395,436.8098,169.9135
284,16639,7295,42395,436.7896,169.9116
285,16723,7295,42395,436.7660,169.8942
286,16752,7295,42395,436.5021,169.8852
287,16895,7295,42395,436.4666,169.8797
288,17039,7295,42395,436.4388,169.8787
289,17173,7295,42395,436.4193,169.8688
290,17296,7295,42395,436.4070,169.8575
291,17332,7295,42395,436.1028,169.8442
292,17516,7295,42395,436.0675,169.7585
293,17523,7295,42395,435.2336,169.7576
294,17535,7295,42395,435.2274,169.7538
295,17561,7295,42395,435.2146,169.6902
296,17623,7295,42395,435.1377,168.4619
297,17682,7295,42395,435.0010,168.4506
298,17720,7295,42395,434.9890,168.2355
299,17799,7295,42395,434.9754,168.2292
300,17983,7295,42395,434.9577,168.2245
301,17985,7295,42395,433.6807,168.2240
302,18051,7295,42395,433.6791,168.2130
303,18112,7295,42395,433.6728,168.1863
304,18119,7295,42395,433.6168,168.1851
305,18226,7295,42395,433.6121,168.1735
306,18245,7295,42395,433.6049,168.1651
307,18426,7295,42395,433.5864,168.1415
308,18445,7295,42395,433.4256,167.3994
309,18451,7295,42395,433.3544,167.3989
310,18481,7295,42395,433.3528,167.3843
311,18498,7295,42395,433.3244,167.2961
312,18525,7295,42395,433.2043,167.2942
313,18701,7295,42395,433.1964,167.2901
314,18829,7295,42395,433.1717,167.2901
315,18976,7295,42395,432.5786,167.2773
316,19023,7295,42395,432.5684,167.2607
317,19060,7295,42395,432.5213,167.2553
318,19126,7295,42395,432.3449,167.2373
319,19179,7295,42395,432.2966,167.2254
320,19196,7295,42395,432.0748,167.2241
321,19212,7295,42395,432.0693,165.1396
322,19324,7295,42395,431.7942,165.1354
323,19408,7295,42395,431.7875,165.1250
324,19558,7295,42395,431.7811,165.0229
325,19561,7295,42395,431.7744,165.0210
326,19615,7295,42395,431.7678,165.0161
327,19709,7295,42395,431.6797,164.9707
328,19798,7295,42395,431.6055,164.1649
329,19844,7295,42395,431.5347,164.1481
330,19986,7295,42395,431.2117,163.7393
331,20061,7295,42395,431.2043,163.7058
332,20082,7295,42395,431.0891,163.6972
333,20150,7295,42395,431.0516,163.6952
334,20285,7295,42395,431.0475,163.6928
335,20314,7295,42395,431.0419,163.6862
336,20408,7295,42395,431.0242,163.6747
337,20454,7295,42395,431.0192,163.6707
338,20564,7295,42395,430.9951,163.6603
339,20657,7295,42395,430.7485,163.6241
340,20671,7295,42395,430.7412,163.6229
341,20768,7295,42395,430.7341,163.6098
342,20816,7295,42395,430.7139,163.5604
343,20827,7295,42395,430.6718,163.5601
344,20850,7295,42395,430.6701,163.5594
345,20932,7295,42395,428.3705,163.5317
346,20933,7295,42395,428.3265,163.5312
347,20935,7295,42395,428.3249,163.5292
348,21025,7295,42395,427.9837,163.4550
349,21053,7295,42395,427.8715,163.4546
350,21065,7295,42395,427.8687,163.4542
351,21141,7295,42395,427.8674,162.8533
352,21364,7295,42395,427.7690,162.8284
353,21488,7295,42395,426.8758,162.7851
354,21657,7295,42395,426.8723,162.7415
355,21661,7295,42395,425.7993,162.7413
356,21665,7295,42395,425.7781,162.7412
357,21669,7295,42395,425.7653,162.7411
358,21693,7295,42395,425.7601,162.7391
359,21858,7295,42395,425.7547,162.7287
360,21859,7295,42395,425.7360,162.7276
361,21874,7295,42395,425.7148,162.7244
362,21917,7295,42395,425.7117,162.7095
363,21945,7295,42395,425.7055,162.7032
364,21963,7295,42395,425.6894,162.6968
365,22051,7295,42395,425.6488,161.9640
366,22080,7295,42395,424.9924,161.9618
367,22198,7295,42395,424.9860,161.9589
368,22219,7295,42395,424.8299,161.9582
369,22322,7295,42395,424.7385,161.6418
370,22325,7295,42395,423.7090,161.6417
371,22504,7295,42395,423.3649,161.6363
372,22511,7295,42395,423.2907,161.6361
373,22569,7295,42395,423.2772,161.6107
374,22577,7295,42395,423.0558,161.6097
375,22578,7295,42395,423.0501,161.6077
376,22679,7295,42395,422.8651,161.6002
377,22679,7295,42395,422.8564,161.5995
378,22764,7295,42395,422.8192,161.5920
379,22890,7295,42395,422.7996,161.5769
380,22894,7295,42395,421.6444,161.5767
381,22917,7295,42395,421.6310,161.5755
382,22960,7295,42395,421.4099,161.5707
383,23049,7295,42395,421.3775,161.5686
384,23096,7295,42395,421.3302,161.5664
385,23169,7295,42395,421.3211,161.5565
386,23281,7295,42395,421.2941,161.5565
387,23353,7295,42395,420.9963,161.5422
388,23410,7295,42395,420.9666,161.5229
389,23529,7295,42395,420.9340,161.5194
390,23567,7295,42395,420.9127,161.5165
391,23691,7295,42395,420.8939,161.4697
392,23742,7295,42395,420.5356,161.4574
393,23782,7295,42395,420.2577,161.4442
394,23854,7295,42395,420.2322,161.4130
395,23875,7295,42395,420.1944,161.4083
396,23955,7295,42395,420.1411,161.3888
397,24031,7295,42395,420.0977,161.3715
398,24103,7295,42395,420.0743,161.3225
399,24129,7295,42395,420.0055,161.3207
400,24136,7295,42395,419.8053,161.3031
401,24256,7295,42395,419.2658,161.2888
402,24267,7295,42395,419.2606,161.2838
403,24286,7295,42395,419.2458,161.2835
404,24414,7295,42395,419.2216,161.2819
405,24420,7295,42395,418.5961,161.2818
406,24426,7295,42395,418.5955,161.2817
407,24452,7295,42395,418.5460,161.2475
408,24460,7295,42395,418.4201,161.2465
409,24508,7295,42395,411.7008,161.2417
410,24514,7295,42395,411.6922,161.2240
411,24520,7295,42395,411.6889,161.2111
